cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
51793	1	1	3	False
2004	1	1	3	False
2961	3	3	3	False
33713	2	2	4	False
11432	1	1	2	False
27855	2	2	3	False
18861	1	1	2	False
20188	1	1	3	False
38439	1	1	2	False
26825	1	1	2	False
41697	1	2	3	False
18113	1	1	1	False
13431	1	1	2	False
24371	2	3	4	False
4015	1	1	2	False
46285	1	1	2	False
32002	2	2	2	False
1777	1	1	2	False
31194	1	1	2	False
44091	4	4	6	False
5874	3	3	5	False
30445	1	1	2	False
33546	1	1	1	False
15874	1	1	1	False
45602	1	1	2	False
51942	1	1	2	False
15483	1	1	2	False
41687	1	1	2	False
26048	1	1	2	False
36632	1	1	2	False
35835	1	1	1	False
23773	5	6	13	False
34225	1	1	1	False
13097	1	1	1	False
19819	1	1	2	False
26438	2	2	3	False
10078	1	1	2	False
27552	1	1	2	False
2066	1	1	1	False
30323	1	1	1	False
34945	1	1	1	False
1876	1	1	3	False
7369	1	1	1	False
45555	1	1	2	False
48278	1	1	1	False
41619	1	1	1	False
22697	2	2	3	False
22060	1	1	1	False
17933	2	2	2	False
30401	1	1	2	False
7339	1	1	2	False
45874	2	2	18	False
29316	2	2	3	False
48887	1	1	1	False
29924	1	1	2	False
42666	1	1	1	False
42561	2	2	3	False
26855	1	1	2	False
17855	1	1	2	False
46155	3	3	4	False
18115	1	1	1	False
34772	2	2	3	False
22806	2	2	3	False
22880	2	2	2	False
16281	3	3	5	False
11086	1	1	1	False
24400	2	2	2	False
14415	2	2	3	False
39268	1	1	1	False
21346	2	2	2	False
36330	2	2	3	False
27190	3	3	8	True
37358	1	1	2	False
15111	1	1	2	False
4835	2	2	4	False
4545	1	1	2	False
43137	1	1	1	False
44818	1	1	1	False
25320	1	1	2	False
42828	2	2	4	False
13141	4	4	5	False
42895	1	1	3	False
30561	3	3	3	False
2400	2	2	2	False
30231	1	1	1	False
30578	1	1	1	False
2295	1	1	1	False
21521	1	1	2	False
28356	2	2	3	False
13682	2	2	2	False
35222	1	1	1	False
28253	1	1	2	False
28962	1	1	2	False
1180	1	1	1	False
1029	1	1	2	False
21963	2	2	3	False
19119	2	2	2	False
30070	2	2	2	False
13471	2	2	3	False
46512	1	1	1	False
39878	2	2	3	False
3735	1	1	1	False
7209	2	2	3	False
7102	6	6	28	False
25313	1	1	2	False
13147	1	1	1	False
11690	2	2	2	False
27996	1	1	1	False
41743	3	3	5	False
15961	1	1	1	False
6526	1	1	2	False
8532	1	1	2	False
6304	2	2	3	False
28882	2	2	9	False
6933	1	1	2	False
37404	1	1	1	False
48497	2	2	2	False
30119	1	1	1	False
19019	2	2	3	False
11148	1	1	1	False
7870	1	1	1	False
25982	7	9	15	False
43213	2	2	2	False
17772	2	2	3	False
19354	1	1	1	False
37123	1	1	1	False
33727	1	1	2	False
861	2	2	4	False
44490	3	3	9	False
44546	2	2	3	False
25431	1	1	1	False
42478	2	2	5	False
42577	1	1	2	False
46337	4	4	5	False
32182	1	1	1	False
27982	1	1	1	False
10554	1	1	1	False
16347	1	1	1	False
35149	1	1	1	False
27823	2	2	2	False
20288	1	1	1	False
15899	1	1	1	False
38173	3	3	3	False
28642	10	12	35	False
25754	2	2	2	False
16521	1	1	1	False
32190	1	1	1	False
32305	1	1	1	False
40330	2	2	3	False
43538	5	5	21	False
27401	1	1	1	False
36579	3	3	24	False
12125	4	5	7	False
49962	1	1	1	False
14859	1	1	1	False
28432	1	1	1	False
37141	2	2	2	False
37105	1	1	1	False
24711	1	1	1	False
24216	5	5	12	False
21121	1	1	2	False
12884	1	1	1	False
32125	5	6	6	False
6989	3	3	4	False
19777	1	1	1	False
2348	4	4	6	False
28883	2	2	3	False
15490	1	1	1	False
5658	2	2	2	False
15251	2	2	3	False
49703	1	2	2	False
27181	3	4	5	False
20975	1	1	1	False
14184	2	2	2	False
24933	1	1	2	False
27591	2	2	3	False
2769	2	2	2	False
7986	5	5	8	False
17771	1	1	1	False
39794	1	1	2	False
32709	2	2	3	False
29841	2	2	4	False
27849	1	1	1	False
41385	1	1	1	False
3996	1	1	1	False
7093	5	5	10	False
16026	1	1	1	False
14472	2	2	2	False
35378	3	3	4	False
11458	1	1	2	False
24124	3	3	3	False
50387	2	2	2	False
34947	1	1	1	False
38475	1	1	1	False
24166	2	2	2	False
52184	1	1	1	False
21061	7	8	12	False
10452	1	1	1	False
17915	2	3	8	False
32247	1	1	2	False
899	1	1	1	False
36937	2	2	2	False
5259	1	1	1	False
17550	1	1	1	False
40377	2	2	11	False
24893	1	2	3	False
23828	2	2	2	False
18227	2	2	4	False
46282	1	1	1	False
36335	1	1	1	False
21293	4	4	7	False
43868	5	5	9	False
40960	1	1	1	False
25530	3	3	9	False
15911	2	2	58	False
5544	2	2	2	False
4203	1	1	1	False
11350	2	2	2	False
2257	1	1	1	False
33749	1	1	1	False
49180	1	1	1	False
39007	2	2	6	False
42092	2	2	2	False
30208	1	1	1	False
24486	1	1	1	False
24964	2	2	2	False
36609	1	1	1	False
51118	2	2	3	False
14519	2	2	5	False
701	1	1	1	False
22970	2	2	2	False
2690	2	2	3	False
30933	1	1	1	False
25777	1	1	1	False
33501	1	1	1	False
22036	1	1	1	False
45312	1	1	1	False
2665	1	1	1	False
11819	3	3	4	False
45743	2	2	6	False
13274	1	1	1	False
34988	1	1	1	False
12846	1	1	1	False
48520	1	1	1	False
15696	1	1	1	False
16028	2	2	2	False
885	1	1	1	False
11433	1	1	1	False
23012	1	1	1	False
47731	1	1	1	False
17874	4	4	8	False
21493	1	1	1	False
2546	1	1	1	False
49010	1	1	1	False
42799	1	1	1	False
11271	1	1	1	False
14574	1	1	1	False
48117	1	1	1	False
37415	1	1	1	False
7551	3	3	3	False
41684	2	2	3	False
18683	1	1	1	False
41507	1	1	1	False
29837	5	5	10	False
19229	2	2	9	False
30675	2	2	4	False
2104	2	2	2	False
7138	2	2	2	False
16188	1	1	1	False
34395	1	1	1	False
14422	2	2	2	False
4091	2	2	3	False
4075	2	2	6	False
43087	2	2	305	False
9463	1	1	1	False
37600	5	5	9	True
37168	1	1	1	False
43347	2	2	4	False
42101	1	1	1	False
22663	7	11	15	False
17898	2	2	2	False
12693	1	1	1	False
17407	1	1	1	False
49005	2	2	2	False
48977	2	2	2	False
5440	2	2	2	False
40690	1	1	1	False
32813	3	3	3	False
45251	1	1	1	False
612	1	1	1	False
7776	1	1	1	False
28845	3	3	5	False
475	2	2	2	False
15085	1	1	1	False
37449	3	3	3	False
14032	1	1	1	False
42544	4	4	8	False
39737	1	1	1	False
31569	1	1	1	False
30826	2	2	5	True
25877	1	1	1	False
44466	2	2	2	False
41072	1	1	1	False
38357	3	3	3	False
38927	1	1	1	False
5207	2	2	2	False
13520	3	3	3	False
15174	2	2	2	False
5393	1	1	1	False
32910	1	1	1	False
32075	1	1	1	False
49201	3	3	4	False
510	2	2	3	False
15733	4	5	5	False
8421	1	1	1	False
45356	1	1	1	False
21508	2	2	2	False
33288	2	2	4	False
23463	1	1	1	False
14160	2	2	3	False
17141	1	1	1	False
32055	1	1	1	False
29119	2	2	917	False
48762	2	2	1235	False
10939	1	2	445	False
20964	1	1	117	False
16797	1	1	92	False
2634	1	1	72	False
18685	1	1	53	False
10159	2	3	49	False
29680	1	1	45	False
8347	1	1	24	False
573	1	1	42	False
26064	1	1	13	False
10564	2	2	16	False
31838	1	1	29	False
32303	4	5	28	False
40572	1	1	8	False
31188	2	2	14	False
44355	2	2	20	False
20435	3	3	13	False
22676	2	2	32	False
23228	1	1	17	False
39954	1	1	10	False
40879	2	2	15	False
14624	1	1	13	False
37724	2	2	35	False
3011	1	1	6	False
32984	1	1	15	False
41978	2	2	6	False
48222	2	2	7	False
24628	1	1	11	False
13576	1	1	3	False
30336	3	4	14	False
9099	1	1	5	False
41933	1	1	5	False
19745	1	1	7	False
48375	1	1	2	False
17312	2	3	13	False
39928	1	1	3	False
3231	2	2	14	False
32600	1	1	10	False
15226	1	1	8	False
16756	1	2	13	False
19449	2	2	8	False
4474	5	5	13	False
39455	2	2	5	False
2159	1	1	5	False
48259	1	1	5	False
41844	4	4	5	False
21604	1	1	8	False
37669	1	1	3	False
13451	1	1	6	False
22213	1	1	2	False
44013	1	1	5	False
5720	1	1	2	False
25707	1	1	5	False
22378	2	2	23	False
51696	1	1	4	False
33302	1	1	2	False
33748	1	1	5	False
514	1	2	9	False
45297	1	2	5	False
43111	2	2	6	False
27363	2	2	3	False
13707	1	1	10	False
11062	2	2	4	False
32255	1	1	2	False
18934	2	2	3	False
5580	1	1	2	False
3187	1	1	4	False
22257	2	2	3	False
22711	1	1	2	False
20489	1	1	3	False
4278	1	1	6	False
46394	1	1	2	False
13398	1	1	2	False
840	2	2	9	False
34840	1	1	4	False
25862	2	2	5	False
33657	2	2	5	False
23017	1	1	5	False
21856	1	1	2	False
21998	2	2	4	False
21460	1	1	2	False
46898	1	1	1	False
26578	1	1	4	False
15660	1	1	1	False
35631	1	1	2	False
648	1	1	20	False
40797	2	2	9	False
12632	1	1	16	False
42373	1	1	2	False
32960	1	1	3	False
38243	2	3	10	False
21176	1	1	5	False
1688	1	1	2	False
32558	1	1	3	False
10929	1	1	4	False
21353	2	2	4	False
34038	1	1	2	False
8202	1	1	2	False
4693	2	2	9	False
34285	1	1	2	False
11540	1	1	5	False
41745	1	1	4	False
34131	5	6	11	False
9857	1	2	5	False
42453	1	2	4	False
3086	1	1	1	False
45922	1	1	2	False
36520	1	1	7	False
52028	2	2	5	False
46895	1	1	1	False
12152	2	2	6	False
22482	1	1	3	False
39628	1	1	2	False
49253	6	6	3686	False
52346	2	2	4	False
52133	2	2	9	False
49804	1	1	5	False
14163	1	1	2	False
13636	1	1	2	False
22432	3	4	12	False
36253	2	2	5	False
49216	1	2	3	False
4889	3	4	13	False
1091	2	2	9	False
24867	4	4	12	False
10132	1	1	2	False
6653	2	2	4	False
33841	1	1	1	False
28310	1	1	1	False
47384	1	1	2	False
47085	1	1	6	False
14657	1	1	1	False
27856	1	1	2	False
11263	6	6	9	False
26411	1	1	3	False
39910	1	1	5	False
27016	1	1	2	False
4678	2	2	10	False
29814	2	3	9	False
15722	1	1	2	False
3314	1	1	1	False
48128	1	1	3	False
47892	2	2	3	False
14164	1	1	1	False
17723	1	1	1	False
12129	1	3	12	False
19592	2	2	3	False
20948	1	1	1	False
40034	1	1	1	False
12680	1	1	1	False
20942	1	1	1	False
43325	1	2	3	False
40157	1	1	1	False
15621	1	1	2	False
27574	3	3	5	False
9375	2	2	5	False
24728	1	1	1	False
33226	2	2	17	False
15695	1	1	2	False
2651	2	2	5	False
32890	1	1	2	False
44887	1	1	3	False
22265	1	1	1	False
1002	1	1	2	False
11548	1	1	1	False
44021	1	2	3	False
33920	1	1	2	False
8745	2	2	3	False
32505	2	2	3	False
50854	1	1	2	False
2305	1	1	1	False
11047	1	1	1	False
33944	1	1	2	False
25070	2	4	17	False
40734	1	2	7	False
47485	2	2	6	False
27253	2	2	3	False
40255	1	1	1	False
43272	1	1	3	False
233	1	1	2	False
42186	1	1	1	False
10499	3	3	3	False
43350	1	1	3	False
50375	1	1	1	False
10813	1	1	1	False
37622	6	6	11	False
25033	1	1	2	False
40239	1	1	1	False
23510	5	5	5	False
3496	1	1	1	False
45667	1	1	4	False
36981	1	1	1	False
50557	1	1	3	False
24102	1	1	1	False
35163	2	2	15	False
29615	6	6	122	False
37424	1	1	3	False
35993	1	1	4	False
8314	2	2	4	False
10035	2	2	6	False
49808	1	1	1	False
25702	2	2	4	False
21878	1	1	1	False
24899	1	1	2	False
51810	2	2	2	False
35763	1	1	6	False
590	1	1	1	False
10197	3	3	4	False
47523	2	2	4	False
45587	1	1	1	False
20461	3	3	5	False
26426	3	3	9	False
30684	2	2	2	False
538	1	1	8	False
20257	1	1	2	False
41859	2	2	2	False
32914	3	3	4	False
42694	4	5	15	False
38167	4	6	6	False
34680	1	1	1	False
48426	2	2	2	False
49817	1	1	1	False
27247	1	1	1	False
13061	1	1	1	False
35754	2	2	3	False
22831	3	3	3	False
29815	1	1	2	False
11006	1	1	1	False
29635	4	4	5	False
45556	2	2	2	False
45987	1	1	1	False
16363	1	1	3	False
8322	1	1	3	False
38598	1	1	1	False
32882	1	1	1	False
16197	2	2	2	False
35189	2	2	2	False
22121	1	1	1	False
2838	2	2	7	False
49436	1	1	1	False
278	1	1	5	False
50123	2	2	3	False
34070	1	1	1	False
32681	1	1	1	False
14484	1	2	2	False
2296	1	1	1	False
45030	2	2	3	False
3111	1	1	1	False
21158	2	2	2	False
30434	1	1	1	False
15764	1	1	3	False
24692	3	3	4	False
41424	1	1	2	False
33087	1	1	3	False
10651	2	2	5	False
35935	2	2	2	False
23238	2	2	6	False
42124	2	2	40	False
32765	1	1	2	False
4388	1	1	1	False
37114	1	1	5	False
6490	1	1	6	False
37266	2	2	3	False
19181	1	1	1	False
48666	1	1	1	False
42334	1	1	1	False
6996	1	1	1	False
51627	1	1	2	False
35372	1	1	1	False
26223	1	1	2	False
40945	1	1	5	False
13552	1	1	1	False
14627	1	1	3	False
24696	1	1	3	False
38510	1	1	1	False
40093	1	1	3	False
23122	2	2	2	False
44851	1	1	3	False
977	4	5	12	False
2021	2	2	2	False
46639	1	1	1	False
41219	2	2	2	False
48465	1	1	1	False
49507	4	4	4	False
19510	1	1	1	False
25691	3	3	15	False
51273	4	4	4	False
17339	2	2	2	False
36818	2	2	3	False
32167	1	1	4	False
25938	1	1	1	False
39114	2	2	10	False
7378	1	1	1	False
51586	1	1	1	False
22621	1	1	2	False
10147	2	2	4	False
35212	1	1	2	False
31084	1	1	2	False
34420	1	1	1	False
10152	2	2	2	False
25555	1	1	1	False
16772	1	2	2	False
28265	1	1	5	False
34662	2	2	2	False
41520	2	2	2	False
40792	1	1	1	False
41222	1	1	2	False
10732	1	1	1	False
19691	2	2	5	False
23280	1	2	3	False
21673	2	2	2	False
37568	1	1	1	False
49750	1	1	3	False
47197	2	2	2	False
24474	3	4	6	False
34740	1	1	1	False
39834	1	1	1	False
38016	1	1	1	False
21075	1	1	1	False
42270	2	2	2	False
51312	1	1	7	False
27857	1	1	1	False
27825	1	1	1	False
32688	2	2	3	False
35573	1	1	3	False
51573	2	2	3	False
37762	1	1	1	False
50448	5	5	7	False
24172	2	2	2	False
88	2	2	3	False
26536	1	1	2	False
24748	2	2	2	False
41284	2	2	2	False
5766	1	1	2	False
36001	1	1	3	False
28930	2	2	5	False
23755	2	2	2	False
6445	1	1	2	False
13911	1	1	1	False
32552	1	1	1	False
27588	1	1	1	False
50957	1	1	1	False
17664	1	1	2	False
36658	2	2	5	False
21969	1	2	3	False
47275	2	2	2	False
31097	1	1	1	False
16698	1	2	4	False
43491	1	1	1	False
21988	1	1	1	False
199	1	1	1	False
37050	1	1	1	False
51402	1	1	2	False
27902	1	1	4	False
23335	1	1	2	False
39440	1	2	2	False
32444	2	2	2	False
36591	1	1	1	False
14767	2	2	2	False
14785	1	1	2	False
36566	1	1	1	False
29731	2	2	2	False
26270	2	2	2	False
5530	1	1	1	False
8251	3	3	3	False
513	1	1	1	False
47886	1	1	1	False
40705	1	1	1	False
43996	1	1	1	False
33277	1	1	2	False
43879	1	2	6	False
38694	2	2	6	False
17931	2	2	2	False
30149	1	1	1	False
34706	1	1	1	False
32561	2	2	2	False
51101	1	1	2	False
23893	1	1	1	False
3624	2	2	4	False
42336	1	1	1	False
36731	6	7	8	False
21222	1	1	1	False
18498	2	2	2	False
45982	1	1	4	False
13209	1	1	1	False
10267	1	1	1	False
28237	1	1	1	False
4765	1	1	1	False
20662	1	1	1	False
47840	2	2	4	False
33150	3	4	19	False
36022	1	1	1	False
44877	1	1	1	False
47893	4	4	5	False
32774	1	1	1	False
16488	1	1	1	False
24530	2	2	6	False
2114	1	1	1	False
32432	3	3	5	False
8961	1	1	1	False
14239	2	2	4	False
42269	1	1	1	False
29810	2	2	2	False
10298	1	1	1	False
44386	3	3	9	False
1934	1	1	2	False
19191	2	2	3	False
23995	4	4	6	False
2116	1	1	1	False
50316	2	2	2	False
29326	1	1	1	False
24681	1	1	1	False
19940	2	2	3	False
12905	1	1	1	False
23660	2	2	6	True
13029	2	2	6	False
26295	1	1	1	False
23007	1	1	1	False
21956	4	6	16	False
11303	2	2	2	False
16589	1	1	5	False
34756	1	1	2	False
32374	2	2	2	False
37841	1	1	1	False
35840	2	2	4	False
31635	1	1	1	False
7029	1	1	2	False
4586	2	2	2	False
41104	1	1	1	False
13609	3	3	6	False
20666	1	1	1	False
2179	1	2	2	False
22014	1	2	3	False
12506	2	2	3	False
49320	1	1	2	False
2105	1	1	1	False
34992	1	1	1	False
445	3	3	3	False
48103	1	1	1	False
48158	1	2	2	False
41624	1	1	1	False
26899	1	1	1	False
31260	1	1	1	False
6472	1	1	1	False
28444	2	2	8	False
35089	1	1	1	False
44776	2	2	2	False
44500	1	1	1	False
7349	1	1	2	False
20670	1	1	2	False
34129	2	2	2	False
29659	3	3	3	False
11848	1	1	1	False
17885	4	6	13	False
46931	5	6	6	False
34146	1	1	1	False
29622	2	2	3	False
5016	2	2	2	False
23160	2	2	2	False
28853	3	3	5	False
29481	1	1	6	False
4951	1	1	1	False
37465	2	2	2	False
44537	1	1	1	False
44508	1	1	2	False
31530	1	1	1	False
9698	1	1	1	False
36333	1	1	1	False
12720	1	1	1	False
45260	1	1	1	False
47720	1	1	1	False
48021	6	6	22	False
1156	2	2	2	False
44837	2	2	2	False
29705	1	1	1	False
43241	2	2	4	False
36953	2	2	5	False
15089	1	1	2	False
9969	2	2	4	False
50091	1	1	2	False
22791	1	1	2	False
29637	2	2	4	False
8924	3	3	5	False
3189	1	1	1	False
50145	2	2	3	False
634	1	1	2	False
27211	2	2	3	False
42455	1	1	3	False
4820	2	2	4	False
43503	2	2	2	False
32525	1	1	2	False
25981	1	1	1	False
48241	1	1	2	True
33680	1	1	3	False
12028	3	3	4	False
24032	2	2	2	False
40643	2	3	4	False
28709	1	1	2	False
41994	1	1	1	False
42782	2	2	3	False
41886	1	1	1	False
46101	2	2	20	False
26691	1	1	2	False
40693	2	2	3	False
26754	3	3	5	False
3063	1	1	1	False
2533	2	2	5	False
23607	3	3	11	False
1785	2	2	3	False
12225	1	1	2	False
2810	2	2	4	False
29305	2	2	3	False
34159	2	2	5	False
24596	3	3	4	False
1874	1	1	2	False
30148	1	1	2	False
15416	2	2	4	False
35950	2	2	3	False
40282	1	1	2	False
19492	1	1	2	False
46257	1	1	1	False
12656	1	1	4	False
48348	1	1	1	False
29974	2	2	3	False
4828	1	1	2	False
44268	3	3	20	False
9895	3	3	6	False
30861	2	2	6	False
15959	1	1	1	False
21017	1	1	3	False
51746	5	6	16	False
11151	1	1	3	False
30715	2	2	2	False
28273	1	1	1	False
35098	1	1	1	False
52333	1	1	2	False
37291	1	1	2	False
46615	6	7	36	False
30456	1	1	2	False
6446	2	2	6	False
16692	4	4	17	False
33318	2	2	3	False
28682	2	2	2	False
7774	1	1	2	False
18651	5	5	7	False
27582	1	1	2	False
39678	9	9	35	False
27824	1	1	1	False
29362	1	1	1	False
36163	1	1	2	False
50204	3	3	4	False
18155	1	1	1	False
30818	4	4	8	False
47853	3	3	3	False
51870	1	1	1	False
11517	2	2	2	False
37493	1	1	1	False
18577	1	1	1	False
8744	3	3	4	False
8743	5	6	7	False
14301	1	1	2	False
45984	1	1	2	False
10061	3	4	4	False
47767	2	2	3	False
48901	1	1	2	False
43843	3	3	5	False
2268	3	3	5	False
23293	1	1	2	False
38508	1	1	1	False
39187	2	2	2	False
14458	2	2	3	False
10508	1	1	2	False
17865	3	3	58	False
37661	5	6	8	False
34330	2	2	2	False
6871	2	2	3	False
31656	1	1	1	False
33114	2	2	3	False
40972	1	1	1	False
23247	1	1	1	False
8601	1	1	3	False
50056	3	3	5	False
39847	2	2	11	False
33947	1	1	3	False
3963	3	3	161	False
16593	1	1	2	False
43326	1	1	1	False
286	2	2	3	False
24176	2	2	2	False
38323	3	4	6	False
8274	3	3	5	False
41850	3	3	3	False
2981	2	2	2	False
17432	4	5	6	False
46541	2	2	2	False
42341	1	1	1	False
51464	7	8	19	False
11795	1	1	1	False
17282	1	1	2	False
32268	1	1	1	False
33305	1	1	2	False
35289	2	2	3	False
8389	1	1	1	False
10247	1	1	1	False
21670	1	2	2	False
30206	2	2	5	False
9722	2	2	2	False
26320	2	2	121	False
42847	2	2	2	False
26562	2	2	2	False
11664	1	1	1	False
10925	1	1	1	False
25373	1	1	1	False
35579	1	1	1	False
13829	1	1	1	False
40791	2	2	6	False
50413	1	1	1	False
29278	1	1	1	False
12398	1	1	1	False
27911	2	2	3	False
36508	1	1	1	False
6199	4	4	9	False
29151	1	1	1	False
9192	1	1	1	False
8973	1	1	1	False
12167	1	1	1	False
32727	2	2	2	False
31918	2	2	5	False
9818	1	1	1	False
21532	1	1	1	False
20541	1	1	1	False
23659	3	3	3	False
11862	2	2	16	False
4369	1	1	1	False
5746	1	1	1	False
16532	1	1	1	False
5730	1	1	1	False
20072	1	1	1	False
17414	2	2	2	False
5091	2	2	6	False
23199	1	1	1	False
22133	2	2	3	False
31113	1	1	1	False
11869	2	2	2	False
9591	3	3	3	False
603	2	2	2	False
49252	1	1	1	False
6193	6	6	15	False
28695	1	1	1	False
41540	2	2	2	False
6826	2	2	3	False
30088	1	1	1	False
29215	1	1	2	False
46059	2	2	2	False
13876	1	1	1	False
12597	3	3	9	False
16730	1	1	1	False
6416	1	1	1	False
554	1	1	1	False
29030	2	2	3	False
33447	1	1	1	False
40294	1	1	1	False
50093	3	3	10	False
43675	3	3	5	False
19519	1	1	1	False
43233	2	2	3	False
7112	6	8	11	False
27219	1	1	1	False
43885	1	1	1	False
30725	1	1	1	False
49226	1	1	1	False
45758	1	1	1	False
41965	1	1	1	False
6185	1	1	1	False
46821	1	1	1	False
50752	1	1	1	False
32969	1	1	1	False
7287	1	1	1	False
35629	1	1	1	False
51446	6	6	11	False
6588	1	1	1	False
47671	1	1	1	False
11742	4	4	4	False
22947	2	2	4	False
24755	1	1	1	False
12738	1	1	1	False
50250	2	2	14	False
334	1	1	1	False
262	2	2	2	False
17958	1	1	1	False
140	1	1	1	False
10604	1	1	1	False
8520	1	1	1	False
41207	2	2	2	False
44899	3	3	52	False
49609	1	1	2	False
17142	1	1	1	False
1985	4	4	6	False
13367	2	2	2	False
15991	2	2	2	False
12930	1	1	1	False
10173	1	1	1	False
46992	2	2	3	False
10827	2	2	3	False
29868	2	2	5	False
19784	2	2	3	False
29096	6	6	26	False
40807	1	1	1	False
40064	2	2	2	False
6883	1	1	1	False
6516	2	2	2	False
30319	1	1	1	False
37201	1	1	1	False
27683	1	2	219	False
35117	1	1	303	False
41692	1	1	75	False
20582	3	3	189	False
33481	4	4	66	False
6223	1	1	255	False
7505	2	2	106	False
46818	1	1	59	False
1033	1	1	56	False
11092	2	2	40	False
18863	2	2	24	False
27883	1	2	34	False
2706	1	2	50	False
32756	2	2	235	False
42612	2	2	34	False
8324	2	2	20	False
50016	1	1	10	False
39422	1	1	17	False
4675	1	1	13	False
51707	1	1	22	False
13712	2	2	25	False
40065	3	3	28	False
6333	2	2	24	False
2306	1	1	15	False
45015	3	3	14	False
35491	1	1	11	False
27798	1	1	15	False
49543	2	2	19	False
26399	4	6	43	False
34871	1	1	16	False
18918	1	1	22	False
23849	2	2	18	False
22087	1	2	14	False
33404	1	1	18	False
32171	1	1	24	False
41750	1	1	11	False
25393	1	2	10	False
36205	3	3	7	False
19503	2	2	7	False
33674	4	4	17	False
9503	2	2	9	False
45706	3	3	16	False
51666	1	1	7	False
26685	1	1	4	False
43260	2	2	8	False
6171	2	2	17	False
50926	2	2	3	False
22715	1	1	4	False
43929	1	1	5	False
40271	2	2	3	False
16096	7	9	33	False
36044	1	2	16	False
33666	1	1	4	False
29760	1	1	7	False
47852	1	1	11	False
48253	1	1	2	False
38712	2	2	7	False
5918	1	1	6	False
22428	2	2	6	False
593	2	2	14	False
18026	2	2	9	False
19722	2	2	14	False
23171	1	2	9	False
15897	2	2	13	False
990	5	8	27	False
49786	1	1	6	False
43480	2	2	2	False
25698	2	2	4	False
21954	1	2	11	False
49923	1	1	4	False
7733	1	1	11	False
41998	1	1	2	False
31803	4	4	8	False
5887	1	1	2	False
25383	1	1	12	False
45152	2	2	5	False
5811	5	6	10	False
47504	1	1	4	False
6216	1	1	4	False
12059	1	1	3	False
22271	3	3	3	False
36104	1	1	5	False
42652	1	1	2	False
20822	1	1	2	False
38926	2	2	3	False
45946	2	2	2	False
41186	3	3	7	False
571	2	2	2	False
29471	2	2	3	False
4512	3	3	4	False
8677	1	1	2	False
29798	1	1	2	False
9850	2	2	4	False
32335	2	3	6	False
40909	2	2	3	False
37999	2	2	3	False
35375	1	1	4	False
35396	1	1	3	False
51092	1	1	3	False
45593	1	1	2	False
139	1	1	26	False
16959	1	1	1	False
13642	1	1	1	False
29371	2	2	10	False
3993	1	1	1	False
18557	1	1	1	False
51208	1	1	2	False
13612	3	5	15	False
51646	2	2	2	False
6435	1	1	2	False
7618	5	5	16	False
29997	2	2	4	False
48619	4	4	7	False
31815	3	3	4	False
43492	1	2	3	False
2301	1	1	6	False
32340	2	2	6	False
30340	2	2	2	False
43062	1	1	5	False
50714	1	1	1	False
16287	1	1	1	False
44271	3	3	12	False
45083	1	1	2	False
18441	1	1	1	False
24809	1	1	2	False
15239	1	2	5	False
28023	1	1	1	False
48707	1	1	1	False
47442	1	1	6	False
20637	1	2	8	False
23146	1	1	3	False
17484	2	3	4	False
10609	1	1	2	False
23880	1	1	1	False
26819	2	2	3	False
10201	2	2	6	False
4169	1	1	1	False
19036	1	1	12	False
25444	1	1	1	False
91	2	2	5	False
18843	1	1	1	False
4261	1	1	3	False
44889	1	1	11	False
39948	1	1	2	False
17802	1	1	4	False
18871	1	1	1	False
42300	2	2	2	False
35279	1	1	2	False
37060	1	1	1	False
16869	3	3	4	False
52152	2	2	4	False
2466	1	1	3	False
48092	2	2	2	False
2786	1	1	1	False
22054	1	1	1	False
20346	1	1	3	False
10707	3	3	4	False
34738	2	2	5	False
40399	1	1	1	False
32333	1	1	7	False
26795	1	2	4	False
28559	1	1	3	False
32218	2	2	3	False
41648	3	3	3	False
2773	2	2	2	False
48870	1	1	1	False
40310	1	1	1	False
2661	2	2	2	False
51802	1	1	3	False
43871	9	10	29	False
14931	3	3	4	False
9132	1	1	1	False
37977	1	1	1	False
12808	2	3	5	False
21313	4	4	4	False
41819	2	3	3	False
28919	1	1	2	False
45673	2	2	2	False
37745	3	3	4	False
10540	1	1	1	False
23216	1	1	2	False
30138	2	2	6	False
43746	2	2	2	False
50505	2	2	5	False
35418	1	1	1	False
11670	2	2	3	False
6434	1	1	1	False
43413	1	1	1	False
9965	1	1	4	False
10770	2	2	2	False
17257	2	3	28	False
38458	1	1	1	False
5921	3	3	3	False
35440	2	2	3	False
30781	6	7	8	False
48470	2	2	7	False
35243	1	1	2	False
52130	1	1	1	False
2359	2	2	3	False
35972	2	2	23	False
36049	1	1	2	False
30158	2	2	23	False
32730	1	1	1	False
12277	1	1	3	False
51886	2	2	2	False
17255	1	1	1	False
4245	1	1	1	False
30198	1	1	4	False
25322	1	1	1	False
8363	2	2	5	False
40050	5	5	6	False
11344	1	1	1	False
24183	1	1	1	False
19892	1	1	2	False
2402	2	2	3	False
47036	1	1	1	False
14533	1	1	2	False
5606	1	1	4	False
36075	1	1	1	False
26541	1	1	1	False
38761	2	2	2	False
49555	2	2	3	False
12066	1	1	2	False
40319	1	2	2	False
1788	1	1	2	False
51723	1	1	1	False
8223	3	3	4	False
24191	1	1	1	False
47845	1	1	2	False
23395	1	2	2	False
4873	2	2	2	False
34001	4	4	4	False
36377	1	1	1	False
11329	1	1	2	False
