cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
2676	1	1	1	False
42608	1	1	1	False
40230	2	2	2	False
43569	3	4	37	False
27519	6	7	14	False
50064	2	2	3	False
50700	2	2	7	False
18824	4	4	34	False
37913	3	4	5	False
3729	1	1	1	False
39881	1	1	1	False
3817	1	1	1	False
14830	1	1	2	False
7937	3	3	99	False
35830	1	1	1	False
3673	1	1	1	False
20729	1	1	1	False
12141	1	1	1	False
25991	3	3	30	False
3453	1	1	1	False
23505	4	5	8	False
18814	2	2	2	False
39787	1	1	1	False
23834	3	3	7	False
3440	1	1	1	False
51793	1	1	1	False
39487	4	4	6	False
10969	2	2	2	False
1973	6	9	49	False
9228	3	3	4	False
20551	7	8	12	False
36827	1	1	1	False
33761	8	9	56	False
31114	1	1	1	False
42227	1	1	1	False
17036	2	2	3	False
36936	3	3	3	False
3931	4	4	23	False
46024	5	8	11	False
6615	5	6	11	False
44059	2	2	2	False
38917	6	7	77	False
39406	1	1	1	False
51389	1	1	1	False
40949	1	1	1	False
51922	1	1	1	False
28136	2	2	2	False
16173	3	3	4	False
17896	2	2	3	False
29418	1	1	1	False
24267	6	9	27	False
25828	2	2	2	False
44224	6	8	24	False
44182	6	6	8	False
44179	2	2	2	False
25887	1	1	1	False
25397	2	2	20	False
44618	1	1	1	False
44323	1	1	1	False
38385	2	2	2	False
34120	2	3	5	False
33714	1	1	1	False
7285	1	1	1	False
14414	3	3	6	False
39094	3	3	3	False
5648	2	2	2	False
45856	2	2	3	False
33873	1	1	1	False
4366	1	1	1	False
45838	4	6	59	False
21003	1	1	1	False
32051	3	4	5	False
43990	2	2	3	False
16868	1	1	1	False
26304	1	1	1	False
25492	1	1	1	False
12377	1	1	1	False
48737	1	1	1	False
20222	1	1	1	False
17848	2	4	13	False
40704	2	2	2	False
5770	1	1	1	False
30565	3	3	8	False
24782	2	2	7	False
25499	2	3	3	False
11023	2	3	3	False
12728	6	7	10	False
10087	2	2	3	False
16662	4	6	8	False
13152	1	1	1	False
26148	2	2	2	False
103	9	18	25	False
38431	4	4	11	False
38662	1	1	1	False
45609	8	18	23	False
26170	5	5	5	False
43330	1	1	1	False
4394	1	1	1	False
16864	2	2	2	False
12889	1	1	2	False
12373	1	1	1	False
43357	1	1	1	False
12740	5	5	5	False
26253	1	1	1	False
25496	2	2	3	False
10756	1	1	1	False
13248	3	3	4	False
5166	6	9	13	False
23711	2	2	14	False
8321	2	2	2	False
21046	5	6	17	False
48867	1	1	1	False
23089	1	1	1	False
31069	1	1	1	False
22031	1	1	1	False
20132	3	3	4	False
18503	1	1	1	False
33139	1	1	1	False
20180	1	1	1	False
17842	2	2	2	False
30559	4	4	10	False
20171	1	1	1	False
30009	1	1	2	False
40668	1	1	1	False
20166	1	1	1	False
36398	2	2	4	False
3090	1	1	1	False
10895	1	1	1	False
40604	8	8	33	False
10438	2	2	7	False
24189	1	1	1	False
15434	1	1	1	False
27921	6	8	8	False
29695	1	1	1	False
24609	2	2	2	False
17862	4	5	14	False
5637	2	2	2	False
14	2	2	2	False
12414	1	1	1	False
5323	1	1	1	False
5744	1	1	1	False
49334	1	1	1	False
44973	4	5	95	False
33224	1	1	1	False
17253	1	1	1	False
51894	1	1	1	False
29973	1	1	1	False
12336	1	1	1	False
4248	1	1	1	False
14553	2	2	2	False
33641	4	5	5	False
45042	1	1	1	False
5322	2	2	2	False
21358	3	4	4	False
36958	1	1	1	False
24778	2	2	3	False
40715	1	1	1	False
4067	2	2	4	False
52031	1	1	1	False
29608	2	3	4	False
5032	9	12	37	False
8238	3	3	3	False
35933	1	1	1	False
8559	1	1	2	False
7554	9	15	36	False
28854	3	3	5	False
44648	5	5	8	False
47906	3	3	3	False
44643	1	1	1	False
7623	4	5	11	True
44935	1	1	1	False
7569	3	3	4	True
5890	1	1	1	False
5831	7	11	27	True
7532	11	19	37	False
19690	4	4	4	False
1120	1	1	1	False
35930	2	2	2	False
9929	1	1	1	False
23699	1	1	1	False
33431	1	2	2	False
38915	3	4	4	False
23645	6	7	34	False
6791	3	3	84	False
49574	2	2	4	False
27176	2	2	14	False
376	7	11	41	False
9913	2	2	8	False
4881	3	3	3	False
44660	3	3	3	False
49423	1	1	2	False
49546	2	2	4	False
9948	1	1	1	False
49774	1	1	1	False
48467	1	1	1	False
45308	2	2	2	False
21573	2	2	5	False
21651	1	1	1	False
6760	2	3	3	False
10388	1	1	1	False
27130	3	5	6	False
27149	5	6	16	False
49562	1	1	1	False
49488	2	2	5	False
15117	5	6	8	False
4868	3	3	3	False
42961	6	7	33	False
386	8	10	12	False
6771	7	8	13	False
15685	1	1	1	False
19675	1	1	1	False
14000	3	4	4	False
14014	3	3	3	False
2759	1	1	1	False
47146	5	5	7	False
21791	1	1	1	False
24521	1	1	1	False
15083	1	1	1	False
1735	1	1	1	False
32291	7	11	24	False
40329	1	1	1	False
1603	6	6	12	False
42489	8	12	27	False
50080	4	4	4	False
40267	2	2	2	False
8779	2	2	2	False
32494	1	1	1	False
27489	2	4	16	False
8842	1	1	1	False
8753	1	1	1	False
9010	1	1	1	False
40183	3	5	11	False
44988	9	12	40	False
50902	2	2	10	False
18381	1	1	1	False
12125	1	2	2	False
51116	1	1	1	False
51086	3	3	7	False
50690	3	4	8	False
26926	6	6	9	False
39712	7	9	26	False
39868	1	1	1	False
50682	1	1	1	False
34060	2	2	4	False
19293	1	1	1	False
14725	4	5	7	False
14708	6	9	19	False
39735	1	1	1	False
23805	5	5	7	False
50871	6	6	15	False
36372	1	1	1	False
5225	2	2	4	False
15834	1	1	1	False
36247	1	1	1	False
29859	1	1	1	False
43895	1	1	1	False
2544	2	2	2	False
46066	1	1	1	False
18194	1	1	1	False
39327	5	5	16	False
26563	1	1	1	False
4454	7	10	15	False
9338	2	2	2	False
24317	1	1	1	False
44198	5	5	8	False
25253	4	4	45	False
44834	1	1	1	False
24296	1	1	1	False
25824	1	1	1	False
44236	2	2	2	False
25812	3	3	4	False
44259	5	6	8	False
44314	1	1	1	False
1806	6	7	10	False
34099	9	16	161	False
10415	7	10	16	False
39113	3	4	4	False
2202	8	16	36	True
9214	3	3	3	False
34956	1	1	1	False
20036	2	2	2	False
22960	3	4	32	False
46353	2	2	3	False
45853	1	1	1	False
45876	2	2	2	False
21030	4	4	8	False
21026	2	2	6	False
42963	4	4	4	False
5031	7	9	13	False
21597	1	1	1	False
38713	10	15	29	False
48597	8	12	30	False
18634	1	1	1	False
44990	6	7	35	False
13127	3	5	15	False
29378	1	1	1	False
32654	4	5	6	False
11685	9	15	242	True
2672	1	1	1	False
4480	2	2	3	False
16669	3	3	6	False
11723	3	3	3	False
6386	3	3	9	False
24830	1	1	1	False
43297	1	1	1	False
46911	1	1	1	False
50176	4	4	5	False
5169	6	6	6	False
25469	8	14	67	True
43432	1	1	1	False
11686	3	4	16	False
12904	1	1	1	True
46957	2	3	3	False
12348	1	1	1	False
24746	1	1	1	False
26154	4	6	7	False
26240	1	1	1	False
6935	8	13	22	False
16671	2	3	4	False
26306	1	1	1	False
10008	1	1	1	False
36085	4	4	15	False
34932	1	1	1	False
5463	4	4	5	False
17094	1	1	1	False
37621	1	1	1	False
529	1	1	1	False
461	1	1	1	False
31010	5	7	21	False
31464	3	3	3	False
11564	1	1	1	False
29492	2	2	2	False
15836	1	1	1	False
25772	1	1	1	False
42993	3	3	10	True
49236	2	2	2	False
4436	3	3	5	False
11921	1	1	1	False
31466	1	1	1	False
29716	1	1	1	False
48778	6	6	6	False
12316	1	1	1	False
49178	2	2	3	False
24590	5	6	15	False
27706	1	1	1	False
26228	2	2	2	False
21260	6	6	39	False
16841	3	4	6	False
20250	1	1	1	False
45143	2	2	3	False
43871	2	2	7	False
6437	1	1	1	False
2526	3	3	4	False
39064	1	1	1	False
19966	1	1	1	False
16862	3	4	4	False
14521	3	3	3	False
2611	1	1	1	False
33036	1	1	1	False
16103	4	4	5	False
45159	7	8	17	False
40602	3	3	3	False
20318	1	1	1	False
15747	2	2	2	False
38181	2	2	2	False
49155	2	3	9	True
48912	2	2	2	False
511	4	4	7	False
31322	5	6	7	False
37345	1	1	1	False
35936	1	1	1	False
1222	1	1	1	False
23389	1	1	1	False
28623	4	4	20	False
47913	7	10	12	False
13067	1	1	1	False
2340	5	6	65	False
19654	3	3	4	False
951	3	4	12	False
28942	1	1	1	False
1191	1	1	1	False
48015	2	2	2	False
7534	4	4	5	False
6057	4	4	4	False
12954	2	2	3	False
47463	2	2	2	False
38651	1	1	1	False
47573	1	1	1	False
9456	1	1	1	False
40423	4	4	11	False
48451	5	6	28	False
38829	2	2	2	False
46597	2	2	2	False
38696	3	3	3	False
11468	7	7	9	False
34343	1	1	1	False
13611	3	3	15	False
52274	4	4	8	False
18675	1	1	1	False
49512	1	1	1	False
49468	2	2	2	False
40444	3	3	5	False
11952	1	1	1	False
49447	2	2	3	False
22084	1	1	1	False
16590	1	1	1	False
34713	1	1	1020	False
39883	1	1	104	False
27268	1	1	91	False
39726	2	2	161	False
30543	1	1	23	False
23784	1	1	60	False
26674	1	1	30	False
17488	7	14	214	False
18140	1	1	36	False
1989	1	2	30	False
27800	1	1	37	False
34439	1	1	33	False
13133	3	5	49	False
25418	1	1	56	False
25884	1	1	68	False
40322	1	1	30	False
32831	1	1	32	False
11008	3	3	17	False
39463	2	2	32	False
33112	1	1	22	False
9620	1	1	20	False
3498	1	1	14	False
2360	2	2	14	False
2837	1	1	12	False
46868	1	1	20	False
37642	2	3	15	False
46077	5	5	48	False
18833	3	5	62	True
9197	1	1	13	False
6395	1	1	34	False
19358	2	2	14	False
11265	3	3	8	False
44657	8	14	37	False
45432	1	1	17	False
51275	1	1	13	False
23172	1	4	13	False
9360	1	1	9	False
1358	1	1	8	False
34447	4	4	23	True
42030	6	12	63	True
23994	2	2	14	False
30784	6	6	34	False
43701	1	1	6	False
44989	4	4	17	False
19445	1	1	5	False
829	1	1	5	False
43336	1	1	11	False
30904	1	1	10	False
20754	5	6	11	False
20421	2	2	17	False
8771	1	1	7	False
46517	1	1	4	False
7891	1	1	5	False
45571	1	1	4	False
38354	1	1	8	False
22922	6	11	23	False
20759	2	2	7	False
50607	1	1	4	False
29633	1	1	3	False
32175	3	3	7	False
22265	1	1	2	False
6166	6	10	19	False
34108	5	5	20	False
47420	7	12	174	False
19494	1	1	2	False
31346	2	2	8	False
25355	1	2	12	False
46183	1	1	3	False
6278	1	1	5	False
4662	2	3	12	False
18791	5	7	13	False
2929	4	4	9	False
42950	3	4	8	False
1802	1	1	6	False
13792	1	2	4	False
16067	2	2	6	False
24114	1	1	1	False
36212	3	3	29	False
1829	2	2	3	False
43036	1	1	3	False
41844	2	2	3	False
28328	5	6	9	False
2192	6	8	46	False
30999	5	5	18	False
15331	6	7	9	False
48601	6	8	14	False
28637	5	7	15	False
7423	1	1	2	False
6137	1	2	3	False
20909	2	2	6	False
36379	1	1	2	False
30856	1	1	4	False
14140	1	1	4	False
27473	2	2	3	False
41451	1	1	4	False
14026	1	1	4	False
7826	2	2	3	False
31778	4	4	20	False
22357	2	2	7	False
909	1	1	2	False
39710	2	2	3	False
47487	1	1	2	False
6618	4	6	18	False
7832	4	4	12	False
35209	1	2	5	False
42149	2	2	6	False
3957	1	1	2	False
15296	3	3	6	False
42679	3	3	4	False
7545	6	10	24	True
26002	1	1	2	False
26544	1	1	2	False
51353	1	1	1	False
17131	1	1	2	False
25240	5	7	11	True
18798	3	4	14	False
37664	1	1	1	False
1972	4	7	11	False
778	7	18	38	False
10222	1	1	1	False
28256	1	1	3	False
9206	8	16	35	False
44168	2	2	11	False
25699	1	1	3	False
19344	7	15	33	False
45529	1	1	4	False
33016	1	1	2	False
42025	4	5	7	False
17673	1	1	2	False
46063	5	6	7	False
22881	1	1	2	False
32169	1	1	3	False
12626	1	1	9	False
42849	2	2	3	False
20283	1	1	1	False
17736	1	1	3	False
43021	2	3	5	False
6700	1	1	4	False
15745	1	1	1	False
34114	2	2	2	False
31321	3	3	8	False
8145	1	1	2	False
795	4	4	7	False
31768	3	3	11	False
26093	1	1	2	False
19551	1	2	10	False
25417	1	1	2	False
4856	7	8	21	False
17845	1	1	1	False
32340	1	1	2	False
35481	1	1	2	False
8704	10	13	43	False
42172	4	5	9	False
39352	4	4	5	False
28634	7	12	15	True
24389	1	1	1	False
39105	2	2	2	False
33874	4	4	6	False
16604	2	2	4	False
14703	1	1	1	False
2003	2	2	3	False
20929	2	2	3	True
25475	2	4	41	False
6220	5	5	40	False
50034	6	7	9	False
40068	1	1	2	False
41559	8	10	61	False
41004	1	1	15	False
44707	1	1	4	False
38183	1	1	1	False
14500	4	7	8	False
50171	1	1	2	False
20580	2	2	2	False
51464	3	3	5	False
42564	1	1	1	False
1687	1	1	2	False
17684	1	1	1	False
22521	4	6	7	False
42001	1	1	2	False
49510	2	2	23	False
33770	8	16	49	False
33621	1	1	2	False
1329	3	3	9	False
51366	1	1	1	False
21322	2	2	3	False
10419	2	2	4	False
8168	1	1	3	False
26042	1	2	2	False
42958	1	2	3	False
31498	1	1	2	False
40445	1	1	5	False
48559	1	1	2	False
32462	4	4	8	False
50702	1	1	1	False
40104	1	1	1	False
46096	1	1	1	False
48876	1	1	2	False
34872	1	1	1	False
20922	9	18	42	False
25272	2	2	2	False
7268	1	1	1	False
10786	2	2	3	False
10937	1	1	1	False
4850	4	4	5	False
24893	2	2	3	False
1573	6	7	25	False
3454	1	1	1	False
25862	1	1	1	False
13208	2	2	3	False
18606	4	5	6	True
31781	3	3	16	False
14044	1	1	2	False
40210	4	4	9	False
46330	1	2	4	False
5690	1	1	2	False
28896	1	1	5	False
42169	3	3	15	False
6172	3	3	15	False
9672	2	2	6	False
23633	6	7	34	False
43548	8	9	15	False
18301	1	1	1	False
780	4	4	4	False
6075	1	1	2	False
33925	1	1	2	False
26003	3	3	6	False
30635	2	2	4	False
28453	1	1	2	False
25281	4	4	7	False
9741	4	5	5	False
9729	6	9	18	False
45832	5	5	10	False
9880	1	1	2	False
1794	1	1	1	False
1380	2	2	2	False
16595	1	1	1	False
30030	1	1	1	False
22923	1	1	4	False
31341	2	2	2	False
29135	2	2	4	False
7571	4	4	5	False
27635	1	1	1	False
19275	1	1	1	False
22358	5	6	7	True
40120	2	2	3	False
16606	1	1	1	False
25039	1	1	1	False
42525	2	2	3	False
50896	3	3	8	False
3426	1	1	2	False
37422	6	8	15	False
7604	3	3	6	False
24616	2	3	11	False
2582	1	1	1	False
38475	1	1	2	False
34522	1	1	1	False
25245	9	12	27	False
24109	1	2	3	False
50371	1	1	1	False
29120	2	2	3	False
4673	1	1	1	False
34831	1	1	1	False
42409	1	1	4	False
28355	3	3	4	False
13572	8	17	18	False
27062	1	1	1	False
1564	4	4	7	False
31773	2	2	3	False
20897	4	4	9	False
25219	4	4	5	False
39253	1	1	1	False
20425	1	1	1	False
33401	5	6	7	False
32621	1	1	8	False
49874	1	1	2	False
34879	1	1	2	False
36767	1	1	1	False
13209	1	1	1	False
40006	2	2	5	False
34480	1	1	1	False
31449	9	13	46	False
29203	1	1	1	False
40189	7	12	17	False
30914	1	1	2	False
1307	2	3	3	False
6947	1	1	5	False
27493	7	11	22	False
22503	1	1	1	False
9238	6	8	20	False
1339	5	9	45	True
46221	1	1	1	False
24023	4	6	6	False
24648	1	1	1	False
2059	1	1	1	False
31493	1	1	1	False
46931	3	4	8	False
26194	2	3	6	False
36341	1	1	1	False
1212	1	1	2	False
43044	1	1	2	False
21574	2	2	2	False
8678	9	12	18	False
39343	4	4	7	False
6696	1	1	1	False
36751	1	1	1	False
28731	1	1	1	False
46766	1	1	1	False
9172	1	1	2	False
28374	8	16	28	False
51246	6	10	30	False
5336	3	3	4	False
3899	2	2	2	False
47370	1	1	1	False
32206	1	1	1	False
37235	1	1	2	False
26815	2	2	2	False
33158	1	1	1	False
30063	3	3	4	False
1957	8	19	26	False
7106	4	5	16	False
27729	1	1	1	False
867	2	2	2	False
37639	1	1	1	False
37022	1	1	1	False
28786	2	2	2	False
48465	1	1	1	False
35871	1	1	2	False
4705	1	1	1	False
42795	1	2	2	False
5458	2	2	2	False
44982	5	8	18	False
35709	7	7	19	True
46215	1	1	1	False
42247	1	1	1	False
33538	1	1	1	False
39260	1	1	1	False
304	1	1	2	False
11223	7	11	15	True
46603	7	10	25	False
1646	1	2	3	False
13288	7	8	38	False
29410	1	1	1	False
11046	2	2	2	False
23649	2	2	2	False
8495	1	1	1	False
1642	3	4	17	True
31164	6	6	24	False
6671	1	2	2	False
47823	1	1	1	False
39074	3	6	179	False
39132	2	2	2	False
20255	1	1	1	False
21393	1	1	1	False
30527	8	14	46	False
18324	1	1	1	False
35083	6	20	44	False
22533	3	5	6	False
41365	4	4	7	False
7080	2	2	3	False
11676	1	1	1	False
38230	1	1	1	False
33011	1	1	3	False
32686	1	1	1	False
7817	5	6	27	False
36686	7	12	18	False
6390	1	1	3	False
30115	1	1	2	False
32594	1	1	1	False
18794	2	2	3	False
1283	1	2	2	False
50512	1	1	1	False
8493	1	1	1	False
28206	1	1	1	False
40430	3	3	10	False
39499	3	3	4	True
45074	1	1	1	False
11234	5	5	5	False
49193	1	1	1	False
27298	3	4	88	False
51968	2	2	9	False
357	1	1	2	False
44659	1	1	1	False
920	9	13	37	False
6787	3	4	7	False
13322	4	4	5	False
14928	5	7	7	False
21755	1	1	1	False
8795	1	1	1	False
36739	1	1	1	False
41197	2	2	4	False
41570	3	3	8	False
16049	1	1	1	False
23258	1	1	1	False
28642	2	2	3	False
27194	1	1	1	False
18831	1	1	3	False
33588	2	2	7	False
10091	5	5	8	False
48855	1	1	1	False
1204	1	1	1	False
38195	2	2	2	False
8748	2	2	4	False
35737	3	4	6	True
15365	1	1	2	False
20591	1	2	2	False
26342	1	1	2	False
3972	1	1	1	False
49217	2	2	27	False
29780	4	5	7	False
944	3	3	5	False
11737	1	1	1	False
42496	8	11	55	False
32771	1	1	1	False
10216	1	1	1	False
22699	1	1	1	False
16078	2	3	3	False
11012	1	1	1	False
49168	6	9	10	False
32781	1	1	1	False
14053	1	1	1	False
18963	4	5	5	False
12124	4	4	5	False
39940	1	1	4	False
21252	5	6	10	False
48123	1	1	1	False
44867	1	1	1	False
43578	3	3	9	False
28305	1	1	1	False
39326	5	5	9	False
15571	2	2	7	False
41033	1	1	2	False
25739	1	1	2	False
35092	5	8	11	False
16851	5	7	9	False
10109	3	4	8	False
495	6	9	10	False
7562	7	14	38	False
6023	1	1	1	False
10947	1	1	1	False
40257	1	1	1	False
22035	1	1	1	False
1659	2	2	2	False
43175	4	5	8	True
36908	1	1	1	False
1850	7	8	18	False
12746	4	8	15	False
30560	2	2	2	False
8395	1	1	2	False
45612	6	7	19	False
52039	3	3	3	False
50540	1	1	1	False
42036	5	6	11	False
35454	1	1	6	False
22733	1	1	1	False
12760	3	5	6	False
27704	5	6	9	False
33637	1	1	1	False
49345	1	1	1	False
5828	6	8	12	False
1277	1	1	1	False
19220	1	1	1	False
3652	1	2	3	False
47807	2	2	2	False
46105	1	1	2	False
38946	1	1	1	False
31805	1	1	2	False
36968	1	1	1	False
52077	3	3	7	False
48069	1	1	1	False
10956	3	6	6	False
14023	2	2	2	False
18966	1	1	1	False
11753	2	2	5	False
5156	1	1	1	False
16250	2	2	4	False
24242	3	4	8	False
263	1	1	1	False
12277	1	1	1	False
45663	1	1	1	False
18542	1	1	1	False
31444	3	3	11	True
31833	5	5	10	False
12615	2	2	2	False
51407	1	2	2	False
46941	3	3	4	False
25610	1	1	1	False
13198	1	2	2	False
20044	2	2	2	False
23390	1	1	1	False
2527	2	2	2	False
32366	1	1	1	False
21810	1	2	3	False
4507	2	2	2	False
29290	1	1	1	False
8496	1	1	1	False
10668	5	5	6	False
28925	1	1	1	False
28998	1	1	1	False
32229	1	1	1	False
18781	5	5	179	False
19352	1	1	1	False
44054	6	6	10	False
34874	1	2	3	False
34822	2	2	3	False
5633	6	10	10	False
29436	1	1	1	False
32857	3	3	6	False
13534	1	1	1	False
17247	1	1	1	False
17467	2	2	22	False
20751	3	3	183	False
45843	1	1	3	False
492	7	11	71	False
42927	4	5	10	True
12800	1	1	1	False
10813	2	2	2	False
28228	1	1	1	False
7567	5	7	7	False
23447	1	1	1	False
18616	1	2	5	False
10966	5	6	22	True
24197	1	1	1	False
36246	1	1	1	False
2874	1	1	2	False
211	1	1	1	False
11759	3	3	3	False
4815	1	1	2	False
42848	2	2	2	False
10807	1	1	1	False
16084	2	2	2	False
4568	1	1	1	False
47766	1	1	1	False
41375	1	1	3	False
30566	1	1	1	False
15340	2	2	2	False
16071	5	11	44	False
21632	1	1	1	False
13338	1	1	1	True
32025	2	2	7	False
41021	4	5	20	False
18949	2	3	10	False
21794	1	1	1	False
47205	1	1	4	False
43186	2	2	2	False
41635	2	2	4	False
25903	1	1	2	False
7014	1	1	1	False
40608	3	3	11	False
19649	1	1	1	False
5985	1	1	1	False
18260	2	3	6	False
1982	3	4	7	False
42441	1	1	7	False
14473	1	1	1	False
5484	2	2	2	False
24203	2	2	2	False
36921	1	1	1	False
10095	2	2	2	False
30021	1	1	1	False
19774	1	1	1	False
9430	2	2	124	False
24499	4	4	4	False
50504	2	2	2	False
45897	1	1	1	False
38315	1	1	1	False
20699	2	2	2	False
10975	3	4	14	False
11774	1	1	1	False
10151	1	1	1	False
4397	1	1	1	False
42050	1	1	1	False
4416	1	1	1	False
40424	4	4	8	False
12374	1	1	1	False
24825	1	1	1	False
30567	2	3	8	False
21004	1	1	1	False
10963	3	5	5	False
49157	3	3	3	False
23430	1	2	2	False
29273	4	5	6	False
46915	7	14	24	True
469	1	2	2	False
29472	5	5	57	False
35282	1	1	1	False
14495	1	1	1	False
21507	1	1	1	False
47980	4	5	5	False
33906	1	1	1	False
48077	1	1	1	False
14204	2	2	2	False
39731	2	2	12	False
15329	4	4	6	False
5374	1	2	2	False
43064	1	1	1	False
9282	1	1	1	False
21083	3	3	3	False
21579	4	5	7	False
48554	1	1	1	False
23526	1	1	1	False
15617	3	3	5	False
546	1	1	1	False
15578	1	1	1	False
10360	2	2	3	False
13963	1	1	3	False
30158	1	1	2	False
46998	1	1	1	False
11727	2	2	2	False
19890	4	6	12	False
16955	1	1	1	False
20549	5	6	8	False
24281	2	2	2	False
13879	1	2	2	False
11742	3	3	3	False
10070	3	3	11	False
11444	1	1	1	False
31376	1	1	1	False
49002	1	1	1	False
51857	6	6	12	False
40636	3	3	3	True
32791	3	5	5	False
50245	1	1	1	False
15788	1	1	1	False
24744	1	1	1	False
42746	3	3	3	False
11241	4	6	7	False
11876	1	1	2	False
49092	2	2	2	False
36198	5	6	8	False
9209	2	2	2	False
5535	1	1	1	False
101	5	5	7	False
15318	3	3	5	False
43292	3	3	12	True
12804	2	2	2	False
25487	3	3	3	False
32570	1	1	1	False
7094	5	10	18	True
9716	2	3	5	False
38350	1	1	1	False
46341	4	6	9	False
43032	1	1	1	False
12856	1	1	1	False
21295	2	2	3	False
15853	2	2	2	False
11835	1	1	1	False
40182	4	4	6	False
37651	4	5	3065	False
14379	2	2	2	False
5698	2	2	6	False
35439	1	1	1	False
32832	3	3	9	False
12030	1	1	2	False
30342	2	2	2	False
16058	1	1	1	False
45130	2	2	2	False
48899	1	1	1	False
11528	2	2	2	True
28274	1	1	1	False
171	1	1	1	False
8258	3	3	4	False
30076	1	1	1	False
30127	2	2	8	False
14368	3	3	3	False
11955	3	5	6	False
52327	1	1	1	False
43350	1	1	2	False
40835	1	1	1	False
24205	1	1	1	False
41996	2	3	272	False
7848	2	2	11	False
41933	1	1	2	False
26057	1	1	1	False
29702	1	1	3	False
18043	2	2	4	False
31016	2	2	3	False
8220	4	4	5	False
18262	1	1	2	False
8224	4	4	6	False
10968	4	5	9	False
15155	5	6	22	False
39454	2	2	2	False
13602	4	5	19	False
11704	1	1	2	False
1559	8	8	51	False
42547	4	5	30	True
50152	1	1	3	False
39830	1	1	2	False
15326	2	2	5	False
39557	1	1	1	False
36707	1	1	1	False
44160	4	5	12	False
42540	3	4	77	False
13911	1	1	2	False
30114	2	2	2	False
24892	1	1	1	False
43183	1	1	1	False
7149	3	5	5	False
19903	2	2	7	True
39329	2	2	2	False
29395	1	1	1	False
36813	1	1	1	False
39361	1	1	1	False
18962	5	5	11	False
32564	1	1	1	False
41824	1	1	1	False
22393	1	1	1	False
2961	5	5	12	False
15890	1	1	1	False
44455	1	1	2	False
30795	6	7	13	True
17104	1	1	1	False
34143	4	4	97	True
35664	5	9	19	True
47400	1	1	1	False
22929	4	6	4183	False
31177	1	1	1	False
51753	1	1	1	False
20936	2	2	3	False
41355	3	3	3	False
36208	3	3	10	True
57	1	1	1	False
34990	1	1	1	False
30770	3	4	7	False
13856	1	1	1	False
49846	2	2	2	False
45806	1	1	1	False
22779	2	3	3	False
35368	1	1	1	False
50921	2	2	2	False
38930	2	2	2	False
24917	2	3	3	False
26735	2	3	12	False
29813	1	1	1	False
22684	3	3	3	False
43000	3	3	3	True
41705	1	1	1	False
34622	4	4	4	False
16330	1	1	1	False
28359	2	2	3	False
28601	5	8	14	False
19161	1	1	1	False
1558	4	7	12	False
37634	1	1	1	False
22811	1	1	1	False
16624	2	2	10	False
20308	1	1	1	False
27172	1	1	1	False
36443	1	1	1	False
28337	7	9	13	False
7145	1	1	1	False
33380	5	5	8	False
4449	6	9	17	False
22658	1	2	2	False
14007	3	3	6	False
18247	4	4	8	True
41708	1	1	1	False
33032	7	8	22	False
19813	1	1	2	False
27580	2	2	5	False
35203	1	1	1	False
6785	5	10	18	False
18138	1	1	1	False
92	1	1	1	False
21577	1	1	1	False
4268	2	2	2	False
50088	2	2	10	False
17184	1	1	1	False
41902	1	1	1	False
22798	1	1	1	False
5675	2	2	4	False
31091	1	1	1	False
51062	1	1	1	False
16588	2	2	3	False
44449	1	1	1	False
28900	2	2	3	False
430	1	1	1	False
5077	1	1	1	False
25045	2	2	2	False
18820	2	2	2	False
44247	3	3	4	False
18263	10	11	148	False
51253	2	3	3	False
382	3	3	5	False
34845	1	2	2	False
33398	2	2	3	False
38705	6	6	7	False
41281	1	1	1	False
7928	2	2	2	False
33766	3	3	5	False
30451	1	1	1	False
50069	3	3	3	False
36930	4	4	8	False
47769	1	1	1	False
31253	1	1	1	False
15063	1	1	1	False
43464	1	1	1	False
24001	2	2	3	False
5	2	2	2	False
1355	2	2	2	False
1340	7	8	40	False
24491	5	6	22	False
6798	2	2	2	False
38981	1	1	1	False
12223	1	1	1	False
27799	1	1	1	False
44089	2	2	3	False
27499	4	5	8	False
11532	2	2	2	False
51371	1	1	2	False
1812	7	10	25	False
16023	1	1	1	False
22736	2	2	2	False
17461	2	2	3	False
28472	1	1	2	False
40999	6	9	23	False
18582	1	1	1	False
8020	1	1	1	False
23111	3	4	5	False
23799	2	2	2	False
34049	1	1	1	False
48686	1	1	1	False
22647	6	8	10	False
39322	3	3	12	False
28876	3	6	17	False
11481	7	12	33	False
25529	1	1	1	False
49599	1	2	2	False
8234	5	6	12	False
14382	3	3	3	False
35050	1	1	1	False
20753	1	1	1	False
30900	1	1	1	False
6964	2	2	2	False
49466	1	1	1	False
44733	1	1	1	False
46491	2	2	2	False
51523	2	2	2	False
28522	1	1	1	False
19797	1	1	1	False
31379	1	1	1	False
31333	2	2	2	False
51551	1	2	2	False
44250	3	3	4	False
17432	2	3	3	False
49584	1	1	1	False
25648	6	7	23	False
52222	1	1	1	False
37087	1	1	1	False
44208	2	2	2	False
12465	6	9	9	False
49644	1	1	1	False
18627	2	2	3	False
38841	1	1	1	False
36821	1	1	1	False
25937	1	1	1	False
25560	1	1	1	False
42678	5	5	12	False
40224	3	3	3	False
25242	1	1	1	False
38785	1	1	1	False
3898	3	4	4	False
23618	4	4	21	False
41001	8	10	21	False
20393	3	3	4	True
