cluster_number	contributing_patients	num_tcrs_in_clust	total_reads	is_cancer_assoc
49233	4	5	34	False
8236	4	4	7	False
21500	1	1	2	False
50626	1	1	2	False
6575	1	1	2	False
36918	12	15	33	False
5168	18	30	54	False
12465	13	15	65	False
16438	10	16	26	False
33480	3	4	12	False
31069	1	1	1	False
34418	1	1	1	False
10433	2	2	2	False
45622	12	17	25	False
22578	4	4	7	False
23152	5	6	10	False
938	17	28	91	False
28927	4	4	5	False
40543	3	3	26	False
15441	2	2	6	False
21868	2	2	2	False
27452	1	1	1	False
50079	10	14	184	False
50130	2	2	3	False
18869	2	2	3	False
23950	1	1	1	False
3362	13	18	44	False
20789	2	2	17	False
36952	2	2	3	False
46069	4	7	10	False
46258	1	1	1	False
28407	4	7	9	False
34915	9	14	26	False
28408	3	3	4	False
22998	2	2	2	False
50638	1	1	5	False
13671	4	5	5	False
25406	1	1	1	False
14450	1	1	1	False
9845	1	1	1	False
14387	3	4	5	False
51537	2	2	7	False
35317	5	5	33	False
24888	4	4	7	False
51468	2	2	2	False
34557	1	1	2	False
7060	1	1	3	False
37048	2	2	7	False
28230	2	2	2	False
32863	1	1	8	False
52083	1	1	1	False
13328	4	4	6	False
38185	1	1	1	False
21456	1	1	1	False
37541	1	1	3	False
1057	2	2	3	False
5803	18	29	74	False
16309	2	2	3	False
397	9	13	18	False
1410	5	7	11	False
19013	7	8	36	False
42594	2	2	2	False
47287	4	4	14	False
8699	16	31	61	False
9007	2	2	4	False
51116	1	1	1	False
51745	15	19	49	False
34013	1	1	1	False
39642	1	1	1	False
39741	11	12	28	False
14758	3	3	4	False
19435	2	2	3	False
22408	9	9	432	False
32764	2	2	2	False
40110	1	1	2	False
8391	2	2	4	False
28552	1	1	1	False
38248	1	1	1	False
36796	1	1	1	False
28547	2	2	3	False
39365	8	9	21	False
18198	1	1	1	False
23092	1	1	2	False
30865	3	3	4	False
36977	8	8	15	False
30992	8	12	29	False
42414	1	1	1	False
39367	8	8	73	False
13106	1	1	6	False
24375	2	2	3	False
37765	2	2	2	False
14469	1	1	2	False
4076	4	5	6	False
34141	1	2	2	False
51485	2	2	3	False
32257	1	1	3	False
32068	4	4	16	False
49051	5	6	11	False
24103	2	2	7	False
17282	1	1	1	False
47020	1	1	1	False
46912	2	2	6	False
40006	7	7	50	False
15524	2	2	3	False
35116	7	9	15	False
30692	2	2	50	False
33100	1	1	1	False
34102	5	5	7	False
52108	2	2	5	False
48793	22	33	64	False
45224	1	1	1	False
17410	1	1	2	False
6318	1	1	1	False
28826	12	18	49	False
35949	2	2	6	False
5920	5	5	17	False
1263	1	1	1	False
23399	2	2	4	False
47990	2	2	3	False
16493	4	4	13	False
33397	5	6	14	False
46734	1	1	5	False
18619	3	3	4	False
37321	2	2	3	False
8657	2	2	2	False
9533	7	8	9	False
21923	1	1	2	False
47251	2	2	3	False
8752	13	17	39	False
7859	7	8	25	False
4283	2	2	2	False
27560	1	1	1	False
18234	4	5	10	False
17812	1	1	1	False
18804	12	15	219	True
19489	2	2	4	False
50798	1	1	2	False
35747	3	3	4	False
35741	2	2	2	False
23834	6	6	11	False
48759	3	3	4	False
45727	2	2	5	False
48735	2	2	4	False
36740	6	7	39	False
28350	8	10	48	False
42309	2	2	2	False
51234	16	21	79	False
29784	8	8	313	False
36919	15	22	70	False
36960	1	1	1	False
20996	1	1	1	False
37069	2	2	10	False
50200	5	8	14	False
45766	1	1	1	False
47592	3	3	12	False
44200	13	23	61	False
1796	11	15	84	False
25923	2	2	6	False
24520	2	2	2	False
26611	4	5	6	False
28271	2	2	2	False
38374	3	5	30	False
45258	2	2	2	False
51454	9	11	15	False
11674	1	1	1	False
12552	2	2	3	False
10449	3	3	6	False
30395	2	2	2	False
40786	2	2	3	False
29307	2	2	3	False
25607	1	1	2	False
12580	2	2	2	False
40026	2	2	5	False
47018	1	1	2	False
4265	1	2	3	False
14588	2	2	3	False
27702	2	2	3	False
47685	5	5	11	False
9248	1	1	3	False
34568	1	1	1	False
48924	1	1	1	False
33387	2	3	5	False
40608	7	10	28	False
668	2	2	2	False
41208	2	2	2	False
38582	1	2	3	False
34381	3	3	3	False
17319	3	3	4	False
17872	8	10	17	False
8666	2	2	4	False
47972	2	2	2	False
6171	1	1	1	False
37512	1	1	1	False
7565	8	9	29	False
37450	9	13	38	False
7591	7	8	12	False
960	3	3	4	False
23427	2	2	3	False
6104	1	1	3	False
11486	5	5	7	False
46729	1	1	2	False
18754	2	2	3	False
49701	2	2	9	False
9876	4	4	5	False
50414	2	2	11	False
40474	5	5	24	False
46599	19	30	54	False
19188	1	1	1	False
11060	1	1	1	False
13988	3	4	4	False
30251	2	2	2	False
36324	1	1	1	False
21728	1	1	1	False
8544	12	14	22	False
27410	1	1	1	False
8874	1	1	1	False
8880	2	2	2	False
42563	6	6	37	False
27528	10	11	64	False
8817	4	4	5	False
4333	1	1	1	False
29129	2	2	9	False
31221	3	3	6	False
12172	1	1	2	False
7973	7	9	17	False
46586	2	2	3	False
27707	6	7	18	False
41012	5	6	10	False
42813	2	2	2	False
41362	13	22	46	False
1484	1	1	1	False
1357	3	4	20	False
42195	2	2	3	False
13425	1	1	1	False
33775	12	15	32	False
50224	4	4	10	False
22837	1	1	1	False
30845	5	6	6	False
10335	1	1	1	False
17085	3	3	5	False
6551	2	2	2	False
10460	1	1	1	False
43868	7	10	17	False
38536	1	1	1	False
1856	3	3	10	False
44332	3	3	5	False
42459	3	3	3	False
26686	2	2	6	False
7225	11	19	37	False
49301	1	1	1	False
48413	2	2	2	False
45995	2	2	3	False
35341	2	2	3	False
20423	3	3	24	False
30044	1	1	4	False
45984	2	2	4	False
4697	5	5	6	False
27740	6	8	16	False
1370	3	3	5	False
50337	1	1	1	False
5712	1	1	1	False
10083	10	11	23	False
35001	2	2	2	False
10124	3	3	4	False
5298	2	2	4	False
47713	2	2	2	False
13224	1	1	1	False
41761	1	1	1	False
39059	1	1	1	False
43123	1	1	1	False
29275	8	12	14	False
4540	1	1	1	False
8258	7	8	10	False
37645	11	17	22	False
37001	4	5	12	False
33289	2	2	5	False
21273	10	13	53	False
20159	10	17	29	False
20017	1	1	1	False
38139	3	3	5	False
24809	1	1	1	False
44838	3	4	4	False
6244	1	1	1	False
28854	11	12	27	False
1017	6	10	25	False
48026	1	1	1	False
28956	2	2	3	True
23492	1	1	1	False
44870	1	1	1	False
7592	14	17	39	False
47986	2	2	2	False
1266	2	2	5	False
36032	1	1	2	False
43121	1	1	1	False
44678	2	2	5	False
16458	6	7	40	False
13230	2	2	5	False
18572	5	5	8	False
10339	1	1	1	False
48451	17	23	41	False
11991	3	5	10	False
18700	1	1	1	False
13021	1	1	1	False
46790	7	11	47	False
31592	3	3	4	False
32508	9	9	19	False
43774	1	1	2	False
43797	2	2	2	False
40405	1	1	1	False
9125	1	1	1	False
9080	2	2	9	False
40247	8	9	80	False
1640	8	9	68	False
8695	15	23	48	False
26072	1	1	1	False
18338	1	1	1	False
7963	7	8	16	False
36598	6	8	14	False
19501	1	1	1	False
3708	5	6	9	False
19273	3	3	4	False
35705	14	18	29	False
19603	1	1	2	False
50751	2	2	2	False
43269	2	2	2	False
15445	3	3	3	False
31095	2	2	3	False
17175	2	2	2	False
17060	8	10	59	False
36876	1	1	1	False
8503	2	2	2	False
34855	1	1	2	False
20602	2	2	2	False
10311	3	3	3	False
49229	2	2	2	False
6707	2	2	2	False
21416	2	2	3	False
16205	1	1	1	False
1806	10	12	27	False
7265	4	4	14	False
27075	4	4	15	False
39110	10	12	53	False
41239	2	2	3	False
40081	4	4	9	False
20081	2	2	3	False
20074	5	5	9	False
45967	2	2	2	False
24961	2	2	5	False
33888	6	6	11	False
51640	2	2	3	False
45456	1	1	2	False
20491	2	2	4	False
11982	4	4	4	False
6362	14	19	48	False
13506	2	2	3	False
12268	9	14	44	False
11934	1	1	1	False
38226	2	2	2	False
16686	2	2	3	False
12528	1	1	2	False
12901	1	1	3	False
12566	1	1	1	False
48674	2	3	3	False
27265	2	2	3	False
29301	2	2	4	False
8426	1	1	1	False
34316	1	1	1	False
35195	1	1	3	False
30560	7	8	39	False
24609	2	2	4	False
38345	4	4	6	False
698	3	3	4	False
24610	2	2	2	False
21252	13	19	29	False
10766	2	2	3	False
2593	2	2	2	False
292	1	1	1	False
49221	6	6	11	False
28774	2	2	2	False
19765	1	1	3	False
37298	1	1	1	False
1169	2	2	10	False
37509	2	2	8	False
44929	2	2	2	False
28876	18	24	238	False
23223	2	3	3	False
14077	2	2	4	False
4637	7	11	49	False
4630	4	4	9	False
27160	2	2	3	False
15538	1	1	1	False
30390	2	2	3	False
31352	1	1	1	False
26417	3	3	3	False
26125	2	2	5	False
15150	9	13	56	False
9903	8	8	10	False
27173	1	1	1	False
33454	5	5	11	False
30099	2	2	2	False
7473	1	1	3	False
30163	2	2	2	False
34174	1	1	2	False
13950	2	2	4	False
50081	4	4	5	False
36579	4	5	2424	False
23903	1	2	5	False
17724	3	3	3	False
22554	3	3	6	False
51244	8	11	16	False
17056	10	15	43	False
18032	9	13	24	False
28368	9	13	32	False
4395	1	1	1	False
27673	11	16	35	False
18147	1	1	3	False
28499	2	2	4	False
44079	11	13	106	False
47739	2	2	3	False
14622	2	2	2	False
25386	1	1	1	False
7221	2	2	2	False
27061	11	11	12	False
34956	2	2	4	False
16564	1	1	2	False
41373	1	1	1	False
6560	2	2	15	False
38300	1	1	1	False
48635	2	2	4	False
12400	2	2	4	False
5470	8	9	18	False
146	2	2	2	False
5339	1	1	1	False
51937	2	2	3	False
31510	2	2	2	False
25514	1	1	1	False
24034	2	2	3	False
36395	6	8	102	False
5180	8	8	16	False
43456	1	1	1	False
11605	2	2	2	False
31537	2	2	3	False
5544	1	1	1	False
19896	10	15	26	False
31858	5	5	6	False
20170	9	12	19	False
28046	1	1	1	False
41955	2	2	4	False
41251	2	2	695	False
45177	2	2	5	False
45680	2	2	2	False
44997	12	14	56	False
26404	1	1	1	False
22101	1	1	1	False
42694	5	5	6	False
52038	3	3	3	False
51	2	2	3	False
15801	2	2	2	False
49331	1	1	1	False
20955	2	2	2	False
6061	3	3	7	False
6193	7	7	20	False
19666	10	13	123	False
44748	2	2	2	False
23110	4	4	9	False
7711	2	2	2	False
2344	6	7	10	False
13082	2	2	2	False
33447	1	1	3	False
37719	1	1	2	False
37270	2	2	2	False
38844	2	2	4	False
5013	1	1	1	False
6491	3	3	3	False
4408	1	1	1	False
49737	1	2	2	False
18676	2	2	2	False
23633	12	17	128	False
47258	2	2	5	False
47184	2	2	2	False
19149	1	1	1	False
14124	1	1	1	False
14080	4	6	12	False
24550	1	1	1	False
14008	11	14	31	False
8907	1	1	3	False
8785	5	5	5	False
31166	8	8	16	False
49926	1	1	2	False
19372	2	2	4	False
36635	1	1	1	False
32085	1	1	1	False
9468	1	1	3	False
46195	2	2	2	False
4014	3	3	28	False
42381	1	1	2	False
14647	1	1	1	False
50460	5	8	9	False
25824	4	5	5	False
44364	2	2	8	False
44173	7	9	45	False
44252	4	4	6	False
43139	2	2	2	False
30371	1	1	1	False
38343	2	2	3	False
4246	2	2	2	False
45911	2	2	3	False
51663	1	1	1	False
27195	3	3	6	False
41089	1	1	3	False
11157	1	2	2	False
49251	2	2	2	False
6559	1	1	1	False
21611	1	1	1	False
13872	3	3	6	False
38659	1	1	1	False
12785	2	2	2	False
48765	2	2	2	False
5183	12	15	22	True
11897	1	1	2	False
45133	6	8	17	False
343	1	1	1	False
43315	9	10	31	False
26154	11	17	43	False
24844	3	3	4	False
43403	1	1	1	False
11705	7	8	14	False
18516	2	2	6	False
26166	8	8	10	False
9975	2	2	8	False
48536	1	1	1	False
18460	1	1	1	False
22819	1	1	1	False
37775	2	2	2	False
10799	2	2	2	False
45757	1	1	1	False
11259	10	14	18	False
47760	1	1	1	False
2719	1	1	2	False
27736	1	1	2	False
14597	1	1	1	False
11133	2	2	3	False
38378	1	1	1	False
19909	3	3	3	False
20196	8	9	12	False
33147	4	4	8	False
24142	3	3	4	False
10817	1	1	2	False
4459	7	9	50	False
21249	17	22	84	False
7023	2	2	5	False
40706	1	1	1	False
31663	1	1	1	False
7053	1	2	2	False
41181	2	2	2	False
49153	9	11	14	False
1	11	14	21	False
2200	3	3	4	False
48005	2	2	2	False
44847	9	12	27	False
7635	4	5	8	False
5881	2	2	3	False
5872	2	2	10	False
19640	4	6	7	False
24815	1	1	1	False
38691	2	2	2	False
37355	2	2	2	False
42071	2	2	3	False
4396	1	1	1	False
12092	1	1	1	False
44742	1	1	1	False
47147	1	1	1	False
356	1	1	1	False
2888	1	1	3	False
32192	2	2	2	False
1627	8	10	104	False
24927	5	5	13	False
22437	2	2	2	False
14718	6	8	11	False
32783	2	2	3	False
30873	2	2	2	False
16353	2	2	2	False
28520	1	1	1	False
50422	1	1	2	False
2744	2	2	15	False
31653	1	1	1	False
48667	2	2	4	False
28427	1	1	1	False
38574	2	2	7	False
44184	8	8	13	False
7352	2	2	2	False
25935	2	2	3	False
25278	4	4	178	False
7268	1	1	1	False
21438	2	2	2	False
48911	1	1	1	False
2849	2	2	2	False
33061	6	6	7	False
35311	8	8	16	False
4275	2	2	2	False
35395	2	2	2	False
51497	2	2	4	False
13893	4	4	6	False
19916	4	4	14	False
47095	2	2	2	False
36520	2	2	2	False
25473	14	20	50	False
5557	2	2	2	False
16985	2	2	2	False
12266	6	6	11	False
20080	3	3	6	False
36327	1	1	1	False
11776	3	3	5	False
40849	7	8	19	False
6965	2	3	5	False
13772	2	4	5	False
12736	8	8	25	False
414	3	3	9	False
34671	6	8	10	False
29484	5	6	12	False
8305	1	1	1	False
32948	2	2	2	False
48933	2	2	2	False
37088	1	1	1	False
8552	7	8	19	False
43132	2	2	2	False
6426	7	7	7	False
16858	1	1	1	False
18531	1	1	1	False
38178	5	7	13	False
44098	2	2	2	False
10356	1	1	1	False
36322	1	1	1	False
29251	10	11	50	False
20070	1	1	1	False
4095	4	4	6	False
48842	5	5	7	False
36425	1	1	1	False
16859	2	2	3	False
3170	4	4	4	False
2208	9	12	43	False
50477	9	11	12	False
16867	3	3	7	False
28757	2	2	2	False
36065	2	2	4	False
37409	1	1	1	False
35907	5	7	90	False
4919	2	2	8	False
37265	2	2	10	False
19682	3	3	5	False
1074	2	2	3	False
44864	2	2	3	False
1239	1	1	2	False
25709	2	2	3	False
13958	1	1	3	False
13619	4	5	11	False
23641	10	10	20	False
11499	4	4	7	False
27722	3	3	70	False
49818	2	2	2	False
15816	6	6	6	False
52245	14	17	50	False
49485	3	3	8	False
19041	4	4	8	False
21878	1	1	1	False
21800	2	2	6	False
27251	3	3	3	False
38716	2	2	3	False
8912	3	4	6	False
49938	1	1	1	False
35837	2	2	19	False
14322	2	2	2	False
32044	1	1	2	False
7506	2	2	3	False
42368	2	2	2	False
23060	1	1	1	False
47878	2	2	2	False
29750	2	2	2	False
33592	11	16	217	False
44278	12	14	534	False
25937	1	1	1	False
1875	2	2	2	False
9307	3	3	7	False
14371	7	8	30	False
14443	2	2	2	False
24118	2	2	2	False
21528	2	2	2	False
19910	11	15	58	True
2267	2	2	3	False
31462	6	6	20	False
33122	2	2	2	False
43968	2	2	3	False
47818	2	2	2	False
5479	1	1	1	False
32151	8	8	21	False
33882	5	6	13	False
35476	1	1	1	False
51627	1	1	1	False
5316	1	2	2	False
31401	1	1	1	False
11519	2	2	2	False
16950	2	2	2	False
10252	2	2	2	False
50449	2	2	3	False
29334	2	2	13	False
26211	1	1	2	False
11025	6	6	13	False
16194	1	2	2	False
25533	2	2	2	False
9549	6	7	13	False
10206	2	2	3	False
49363	1	1	1	False
10503	3	5	113	False
5649	14	19	78	False
41216	2	2	2	False
10867	2	2	2	False
48696	3	3	4	False
26367	1	1	1	False
15946	3	3	5	False
16690	4	4	7	False
11009	4	5	9	False
15341	7	8	14	False
43293	4	6	16	False
7395	10	13	48	False
12473	4	5	6	False
6389	2	2	2	False
24753	2	2	3	False
30737	1	1	1	False
12495	4	4	5	False
10118	5	5	5	False
13148	7	7	10	False
20569	1	1	1	False
19998	2	2	3	False
9452	1	1	3	False
12366	2	2	4	False
49122	1	1	1	False
11751	2	2	2	False
4453	6	7	9	False
31466	3	3	4	False
10773	1	1	2	False
35088	6	6	12	False
42724	8	8	11	False
8429	1	2	2	False
275	2	2	2	False
20714	1	1	1	False
42657	4	5	15	False
12641	2	2	2	False
45186	2	3	4	False
17873	11	12	16	False
43860	15	18	21	False
572	2	2	2	False
36403	4	5	10	False
7077	1	1	1	False
21543	1	1	1	False
18493	4	4	5	False
8396	1	1	1	False
2721	1	1	1	False
4059	5	5	9	False
12672	1	1	1	False
7408	5	5	25	False
15853	6	6	10	False
497	7	9	13	False
45332	2	2	2	False
52178	1	1	1	False
13774	2	2	2	False
33216	2	2	3	False
17275	2	2	6	False
49345	1	1	1	False
27948	8	9	53	False
29262	9	11	22	False
12952	11	13	20	False
28900	1	1	2	False
8662	1	1	1	False
23419	1	1	1	False
48156	2	2	2	False
48128	1	1	1	False
23347	1	1	1	False
23340	2	2	2	False
40563	2	2	2	False
15198	1	1	1	False
342	2	2	2	False
15220	2	2	2	False
7415	1	1	1	False
18673	1	1	1	False
49621	1	1	1	False
2517	4	4	5	False
37230	4	4	8	False
22127	2	2	2	False
14962	12	13	57	False
40457	7	7	8	False
47521	2	2	3	False
32480	6	6	30	False
43721	1	1	1	False
29179	4	4	8	False
8744	5	7	13	False
12144	1	1	4	False
18792	8	9	64	False
46224	1	1	1	False
39382	2	2	12	False
17216	1	1	1	False
44279	6	6	14	False
44522	1	1	1	False
38463	1	1	1	False
9838	1	1	1	False
43031	2	2	2	False
49230	1	1	1	False
48849	1	1	1	False
21293	11	14	80	False
23995	3	3	4	False
6547	1	1	1	False
16227	2	2	2	False
35594	1	1	1	False
48697	2	2	2	False
24147	2	2	2	False
12516	2	2	2	False
26287	1	1	2	False
26253	2	2	5	False
12483	5	8	36	False
26190	16	21	49	False
16667	1	1	1	False
16779	2	2	2	False
41364	13	17	121	False
38	1	1	1	False
47791	2	2	3	False
40043	1	1	1	False
50407	2	2	4	False
12344	2	2	2	False
14615	1	1	1	False
4465	1	1	1	False
27793	1	1	1	False
28182	2	2	2	False
2303	1	1	1	False
6460	3	3	3	False
32867	3	3	4	False
2211	8	9	10	False
45728	1	1	1	False
2505	8	11	18	False
36444	1	1	2	False
5349	2	2	3	False
24153	1	1	1	False
4210	2	2	2	False
17252	7	10	13	False
36160	1	1	1	False
6062	2	2	3	False
28648	9	10	67	False
8559	6	6	48	False
23279	3	3	14	False
23364	2	2	2	False
7569	20	22	60	True
23458	2	2	3	False
2459	2	2	4	False
32686	1	1	1	False
49691	2	2	4	False
48548	2	2	3	False
3179	4	4	12	False
45468	1	1	2	False
7980	12	16	44	False
1897	1	2	3	False
41946	2	2	4	False
48374	1	1	1	False
2944	1	1	1	False
32415	2	2	2	False
41715	1	1	3	False
41670	2	2	3	False
44758	1	1	3	False
48405	1	1	1	False
34175	4	4	8	False
18346	2	2	70	False
48395	2	2	2	False
18795	6	8	35	False
20913	4	7	10	False
26465	2	2	3	False
48254	1	1	1	False
26479	1	1	2	False
40504	2	2	8	False
33538	2	2	3	False
2130	2	2	3	False
18514	2	2	4	False
29353	3	3	4	False
18140	1	1	2	False
49924	2	2	3	False
42764	1	1	2	False
30996	10	12	445	False
11144	2	2	3	False
30367	3	3	9	False
45507	3	3	9	False
4358	3	4	10	False
34655	2	2	3	False
22263	2	2	7	False
14130	1	1	2	False
29988	2	2	3	False
14278	2	2	3	False
22568	1	1	2	False
15739	15	25	42	False
3325	1	1	1	False
34869	1	1	2	False
129	9	9	11	False
30379	2	2	4	False
2911	2	2	3	False
51859	7	9	24	False
31368	2	2	3	False
7784	2	2	4	False
43609	2	2	4	False
43286	1	1	2	False
49914	3	3	91	False
22415	3	3	4	False
38009	2	2	9	False
26087	1	1	2	False
14248	2	2	4	False
16282	4	5	5	False
22762	8	8	14	True
6667	2	2	7	False
50507	2	2	4	False
24413	1	1	2	False
21623	2	2	3	False
45092	1	1	1	False
15683	2	2	2	False
21317	6	7	19	False
7725	3	3	13	False
19663	11	12	15	False
3230	1	1	1	False
6101	2	2	5	False
15165	6	7	13	False
38778	2	2	3	False
27539	4	5	16	False
26024	2	2	3	False
12227	2	2	3	False
38022	3	3	6	False
20785	3	3	5	False
39791	2	2	3	False
22472	2	2	6	False
33418	2	2	2	False
873	1	1	1	False
36103	1	1	2	False
29621	3	4	8	False
50609	2	2	2	False
44264	4	4	7	False
9738	1	1	2	False
10430	3	3	4	False
32920	2	2	2	False
33757	1	1	1	False
10114	5	6	9	False
37086	2	2	4	False
34478	1	1	2	False
19892	1	1	1	False
50279	1	1	2	False
13557	2	2	3	False
7548	9	11	46	False
46637	1	1	1	False
21607	2	2	4	False
21605	2	2	3	False
46845	3	3	4	False
29317	2	2	16	False
42568	2	2	2	False
29132	4	4	5	False
8718	9	14	21	False
29185	2	2	6	False
31372	2	2	3	False
20829	1	1	1	False
18820	1	1	1	False
6930	1	1	1	False
2251	3	3	9	False
29802	7	9	13	False
1344	7	7	14	False
30919	1	1	2	False
14624	2	2	2	False
7196	1	1	1	False
22684	10	12	85	False
29377	2	2	2	False
24279	7	7	14	False
25382	2	2	2	False
25363	2	2	4	False
14377	3	3	4	False
4693	2	2	18	False
16991	2	2	5	False
6567	1	1	2	False
10368	2	2	4	False
42723	2	2	2	False
16974	2	2	2	False
30428	2	2	2	False
29624	1	1	1	False
3030	1	1	1	False
544	2	2	2	False
5940	3	3	3	False
9929	1	1	1	False
27171	2	2	22	False
47605	1	1	1	False
49496	3	3	4	False
8547	2	2	3	False
33353	10	11	25	False
47249	2	2	2	False
30436	1	1	1	False
17519	1	1	1	False
30197	1	1	1	False
3010	4	4	7	False
32601	2	2	2	False
32305	1	1	2	False
40353	1	1	2	False
43817	1	2	3	False
29540	2	2	4	False
26951	2	2	2	False
22322	8	10	42	False
37951	3	3	5	False
38433	1	1	1	False
28513	2	2	3	False
49368	3	3	5	False
17201	2	2	3	False
40840	3	3	22	False
7393	8	8	12	False
42217	2	2	2	False
42192	1	1	1	False
36134	2	2	4	False
45654	5	5	17	False
30366	2	2	2	False
40045	2	2	2	False
10132	2	2	2	False
44312	4	4	4	False
30607	1	1	1	False
45989	2	2	3	False
45936	2	2	23	False
46372	1	1	1	False
28409	2	2	4	False
12884	2	2	4	False
29911	1	1	2	False
8265	3	3	27	False
33315	1	1	2	False
13519	2	2	2	False
47763	1	1	2	False
7737	3	3	18	False
7601	10	29	198	False
44689	2	2	8	False
48555	1	1	1	False
52293	1	1	1	False
15177	1	1	2	False
17495	2	2	3	False
31496	2	2	2	False
32360	4	4	4	False
25055	2	2	2	False
9171	2	2	2	False
7849	2	2	3	False
43633	3	3	9	False
24644	1	1	1	False
3408	2	2	3	False
20746	6	9	160	False
7988	9	13	36	False
18800	10	11	54	False
36569	10	17	28	False
22482	1	1	1	False
50845	3	3	8	False
14774	1	1	1	False
39807	4	4	7	False
43182	14	19	34	False
51799	1	1	1	False
33725	1	1	1	False
29633	1	1	1	False
10598	1	1	1	False
36200	14	26	101	False
6691	2	2	2	False
11275	2	3	4	False
28403	3	3	3	False
46208	2	2	2	False
17057	8	10	25	False
13362	1	1	1	False
46061	2	2	2	False
6758	2	2	2	False
42436	1	1	1	False
22040	2	2	150	False
6708	2	2	2	False
39423	2	2	13	False
29956	2	2	2	False
16138	5	5	7	False
4499	1	1	1	False
41635	4	4	4	False
5149	1	1	3	False
1830	11	14	20	False
25834	2	2	3	False
44467	2	2	2	False
24295	8	10	29	False
44602	1	1	1	False
25332	2	2	4	False
26109	1	2	2	False
20382	7	7	19	False
45866	3	3	7	False
24924	8	9	26	False
46348	13	20	69	False
15264	2	2	3	False
41371	6	7	19	False
26277	3	3	3	False
13280	1	1	2	False
3167	3	3	7	False
145	9	11	22	False
43288	13	19	62	False
12289	2	2	4	False
16081	8	9	12	False
41632	1	1	1	False
11350	2	2	2	False
33715	1	1	2	False
8497	1	1	2	False
37602	9	13	19	False
40768	1	1	1	False
43901	5	7	14	False
34585	2	2	2	False
29479	5	6	37	False
23337	2	2	2	False
23375	2	2	3	False
28817	15	17	56	False
6041	3	3	4	False
44674	2	3	4	False
43014	3	3	3	False
42116	2	2	2	False
40503	2	2	2	False
48556	1	1	1	False
6243	2	2	2	False
2718	2	2	3	False
14956	4	5	37	False
21910	2	2	2	False
14189	1	1	1	False
13677	1	1	1	False
43073	1	1	1	False
1644	3	3	6	False
22944	5	5	11	False
43673	4	4	72	False
25184	2	2	3	False
9068	2	2	3	False
29117	2	2	2	False
7935	2	2	2	False
19278	2	2	2	False
19543	1	1	1	False
50891	9	9	135	False
49868	1	1	2	False
23914	1	1	1	False
23815	5	5	11	False
17632	9	10	31	False
14750	2	2	2	False
19377	2	2	2	False
34042	2	2	3	False
8116	3	3	15	False
14342	2	2	4	False
51744	15	22	433	False
37978	4	4	16	False
10524	2	2	2	False
50634	2	2	3	False
42418	2	2	2	False
48631	1	1	1	False
13584	13	19	86	False
30753	17	27	47	False
29727	3	6	25	False
46189	2	2	2	False
17069	3	3	4	False
50549	2	2	2	False
50527	1	1	1	False
46188	1	1	1	False
31852	1	1	1	False
6742	2	2	7	False
49243	2	2	2	False
46223	1	1	1	False
50173	11	11	27	False
36888	2	2	2	False
17472	6	6	121	False
24303	2	2	2	False
39166	3	3	4	False
26614	14	20	29	False
42760	5	6	61	False
48767	2	2	2	False
45594	2	2	3	False
45524	1	1	1	False
35507	3	3	5	False
35494	1	1	1	False
2808	1	1	1	False
3111	3	3	3	False
29331	1	1	1	False
38256	1	1	1	False
10150	1	1	1	False
12821	2	2	2	False
31667	1	1	1	False
5190	2	2	3	False
5203	5	5	9	False
13231	1	1	1	False
44990	11	13	27	False
4634	4	4	8	False
35126	1	1	1	False
52059	1	1	1	False
2534	8	9	38	False
28003	3	3	5	False
20290	1	1	1	False
4214	2	2	2	False
15775	3	3	6	False
5346	2	2	2	False
10373	2	2	2	False
50214	1	1	1	False
19804	2	2	11	False
47406	2	2	2	False
7653	1	1	1	False
6196	7	7	10	False
28827	8	9	19	False
23491	1	1	1	False
31381	1	1	1	False
22723	1	1	1	False
18727	2	2	2	False
10683	2	2	12	False
49792	3	3	4	False
9972	1	1	1	False
9964	1	1	1	False
42971	6	9	31	False
48481	2	2	2	False
21572	10	13	55	False
15499	1	1	1	False
14957	2	2	6	False
17545	1	1	1	False
11891	1	1	1	False
30125	1	1	1	False
21710	3	3	3	False
13980	8	12	26	False
6431	2	2	4	False
17474	4	5	8	False
30202	1	1	1	False
19023	2	3	6	False
19063	2	2	3	False
32447	11	14	35	False
7865	10	14	49	False
25025	1	1	1	False
8984	1	1	1	False
9082	1	1	1	False
1629	7	9	17	False
15393	6	6	15	False
50920	3	3	4	False
22332	11	12	167	False
35749	6	6	45	False
37990	6	6	14	False
26798	1	1	1	False
39711	8	10	28	False
46518	1	1	1	False
3669	10	16	52	False
43188	5	5	25	False
45305	2	2	2	False
31564	2	2	2	False
16281	3	3	3	False
35089	2	2	4	False
29757	1	1	1	False
18046	5	5	9	False
45685	6	6	8	False
7172	2	2	2	False
18038	11	12	12	False
12610	1	1	1	False
28370	4	4	14	False
46276	3	3	3	False
4039	2	2	2	False
38279	1	1	1	False
15745	1	1	1	False
28125	12	20	153	False
1507	2	2	2	False
48625	4	4	4	False
38509	1	1	1	False
44445	1	1	1	False
39109	9	12	27	False
39162	6	7	15	False
39210	2	2	2	False
31849	4	4	4	False
45945	1	1	1	False
33866	3	4	45	False
35358	1	1	1	False
51557	2	2	2	False
35488	1	1	1	False
8355	2	2	4	False
32190	1	1	1	False
37016	2	2	11	False
5309	7	7	9	False
12765	3	3	3	False
15956	1	1	1	False
13142	6	7	14	False
